result_page_item_position_index	result_page_number	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
22	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Steel Reserve High Gravity Lager Beer, 24 fl. oz. Can, 8.1% ABV"				In-store purchase only	5	N
23	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Bud Light Chelada The Original Made with Clamato Beer, 25 fl. oz. Can, 4.2% ABV"				In-store purchase only	5	N
24	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Modelo Especial Mexican Lager Beer, 18 pk 12 fl oz Bottles, 4.4% ABV"				In-store purchase only	0	N
25	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Kona Brewing Co. Big Wave Golden Ale Beer, 6 Pack Beer, 12 FL OZ Bottles, 4.4% ABV"				In-store purchase only	5	N
26	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Pacifico Clara Mexican Lager Beer, 6 pk 12 fl oz Bottles, 4.4% ABV"				In-store purchase only	0	N
27	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Tecate Light Mexican Beer, 12 pack, 12 fl oz cans"				In-store purchase only	0	N
28	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Bundaberg Brewed Drinks Bundaberg  Ginger Beer, 4 ea"	$5.98	$5.98	Free pickup today		4	Y
29	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Foster's Premium Ale Beer, 25.4 fl. oz. Beer Can, 5.5% ABV"				In-store purchase only	5	N
30	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Beers of Mexico Variety Pack, 12 pack, 12 fl oz"				In-store purchase only	5	N
31	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Bud Light Beer, 3 Pack Beer, 25 FL OZ Cans, 4.2% ABV"				In-store purchase only	5	N
32	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Sol Chelada Beer, Mexican Import, 24 fl. oz. Beer Can, 4.5% ABV"				In-store purchase only	4	N
33	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Heineken Lager, 18 pack, 12 fl oz bottles"				In-store purchase only	4.5	N
34	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Upside Dawn Craft Golden Ale, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 12"	$27.99	$27.99	Sold & shipped by Athletic Brewing Company Free delivery		5	N
35	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Pacifico Clara Mexican Lager Beer, 24 pk 12 fl oz Bottles, 4.4% ABV"				Out of stock	0	N
36	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Redd's Wicked Apple Ale Beer, 12 Pack, 10 fl. oz. Cans, 8% ABV"				Out of stock	5	N
37	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Coors Banquet Lager Beer, Beer 12 Pack, 12 FL OZ Bottles, 5% ABV"				Out of stock	5	N
38	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Miller Lite Lager Beer, Light Beer, Beer 6 Pack, 16 FL OZ Cans, 4.2% ABV"				Out of stock	0	N
39	4	beer	https://www.walmart.com/search/?cat_id=0&page=4&ps=40&query=beer	"Redd's Wicked Black Cherry Ale Beer, 12 Pack, 10 fl. oz. Cans, 8% ABV"				Out of stock	4.5	N
0	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Bud Light Beer, 25 FL OZ Can, 4.2% ABV"				In-store purchase only	5	N
1	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Modelo Chelada Especial Mexican Import Flavored Beer, 3 pk 24 fl oz Cans, 3.5% ABV"				In-store purchase only	0	N
2	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Budweiser Nitro Reserve Gold Lager Beer, 12 Pack Beer, 12 FL OZ Cans"				In-store purchase only	5	N
3	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Budweiser Beer, 25 FL OZ Can, 5% ABV"				In-store purchase only	5	N
4	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Cervezas Clasicas Variety Pack Mexican Lager Beer, 12 pk 12 fl oz Bottles, 4.3% ABV"				In-store purchase only	5	N
5	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"TRULY Hard Seltzer Tropical Variety, 12pk, 12oz beer white cans, Gluten Free, Light"				In-store purchase only	5	N
6	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Corona Familiar Mexican Lager Beer, 6 pk 12 fl oz Bottles, 4.8% ABV"				In-store purchase only	0	N
7	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	Twang Beer Salt Lime 1.4oz Bottle	$1.98	$1.98	Free pickup today		5	N
8	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Heineken Lager, 12 pack, 12 fl oz bottles"				In-store purchase only	5	N
9	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Red Stripe Beer, 6 pack, 12 fl oz"				In-store purchase only	5	N
10	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Coors Light Beer, Light Lager Beer, 24 FL OZ Can, 4.2% ABV"				In-store purchase only	5	N
11	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Founders All Day IPA Session Ale, 15 pack, 12 fl oz cans"				In-store purchase only	4.5	N
12	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Red Stripe Lager Beer, 12 pack, 11.2 fl oz Bottles"				In-store purchase only	0	N
13	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Run Wild IPA and Upside Dawn Golden Ale Mixed Case, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 12"	$27.99	$27.99	Sold & shipped by Athletic Brewing Company Free delivery		5	N
14	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Run Wild Session IPA, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 24"	$53.98	$53.98	Sold & shipped by Athletic Brewing Company Free delivery		5	N
15	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Corona Familiar Mexican Lager Beer, 32 fl oz Bottle, 4.8% ABV"				In-store purchase only	0	N
16	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Modelo Especial Mexican Lager Beer, 24 fl oz Can, 4.4% ABV"				In-store purchase only	5	N
17	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Budweiser Beer, 3 Pack 25 fl. oz. Cans, 5% ABV"				In-store purchase only	0	N
18	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Michelob ULTRA Light Beer, 25 FL OZ Can, 4.2% ABV"				In-store purchase only	5	N
19	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Modelo Especial Mexican Lager Beer, 6 pk 12 fl oz Cans, 4.4% ABV"				In-store purchase only	0	N
20	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Old Milwaukee Non-Alcoholic Beer, 12 pack, 12 fl oz"				In-store purchase only	5	N
21	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Bud Light Beer, 6 Pack 12 fl. oz. Cans, 4.2% ABV"				In-store purchase only	5	N
22	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	White Claw Black Cherry 6-pk 12oz. Can				In-store purchase only	4	N
23	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Vizzy Gluten Free Hard Seltzer Variety Pack, Seltzer 12 Pack, 12 FL OZ Slim Cans, 5% ABV"				In-store purchase only	5	N
24	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Golden Road Brewing Wolf Pup Session IPA Craft Beer, 12 Pack Beer, 12 FL OZ Cans, 4.5% ABV"				In-store purchase only	0	N
25	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Heineken Lager Beer, 24 fl oz can"				In-store purchase only	0	N
26	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Natural Light Beer, 12 Pack 12 fl. oz. Cans"				In-store purchase only	0	N
27	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Kona Brewing Co. Longboard Island Lager Beer, 6 Pack Beer, 12 FL OZ Bottles, 4.6% ABV"				In-store purchase only	0	N
28	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Pabst Blue Ribbon Extra Beer 12 Pack, 12 fl oz Cans"				In-store purchase only	4	N
29	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Saint Archer IPA Beer, 6 Pack, 12 fl. oz. Cans, 7% ABV"				In-store purchase only	4	N
30	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Natural Light Beer, 25 fl. oz. Can, 4.2% ABV"				In-store purchase only	5	N
31	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Corona Extra Mexican Lager Beer, 24 fl oz Bottle, 4.6% ABV"				In-store purchase only	0	N
32	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Guinness Draught Stout, 6 pack, 11.2 fl oz Bottles"				In-store purchase only	0	N
33	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Heineken 0.0 Alcohol Free, 6 pack, 11.2 fl oz Cans, 69 Calories"				In-store purchase only	4.5	N
34	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Beck's German Beer, 6 Pack Beer, 12 FL OZ Bottles, 4.8% ABV"				In-store purchase only	0	N
35	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Sierra Nevada Pale Ale, 12 pack, 12 fl oz"				In-store purchase only	5	N
36	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Molson Canadian Lager Beer, 30 Pack, 12 fl. oz. Cans, 5% ABV"				Out of stock	0	N
37	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Genesee Beer, 30 pack, 12 fl oz"				Out of stock	0	N
38	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Miller Lite Lager Beer, Light Beer, Beer 24 FL OZ Can, 4.2% ABV"				Out of stock	5	N
39	5	beer	https://www.walmart.com/search/?cat_id=0&page=5&ps=40&query=beer	"Michelob Golden Light Draft Beer, 6 Pack 12 fl. oz. Bottles"				Out of stock	5	N
0	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Coors Light Beer, Light Lager Beer, 3 Pack Beer, 24 FL OZ Cans, 4.2% ABV"				In-store purchase only	0	N
1	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Sapporo Premium Beer, 22.0 FL OZ"				In-store purchase only	5	N
2	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Heineken 0.0 Alcohol Free Beer, 6 pack, 11.2 fl oz bottles, 69 Calories"				In-store purchase only	4.5	N
3	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Coors Light Beer, Light Lager Beer, 6 Pack Beer, 12 FL OZ Cans, 4.2% ABV"				In-store purchase only	4.5	N
4	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	Sierra Nevada Hazy Little Thing IPA 6-12 fl. oz. Cans				In-store purchase only	0	N
5	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Miller Genuine Draft Beer, American Lager, 18 Pack Beer, 12 fl. oz. Cans, 4.6% ABV"				In-store purchase only	0	N
6	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	White Claw Raspberry 6-pk 12oz. Can				In-store purchase only	0	N
7	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Upside Dawn Craft Golden Ale, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 24"	$53.98	$53.98	Sold & shipped by Athletic Brewing Company Free delivery		4	N
8	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"O'Doul's Premium Golden Non-Alcoholic Brew, 12 Pack 12 fl. oz. Cans"				In-store purchase only	4	N
9	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Lagunitas IPA, 6 pack, 12 fl oz"				In-store purchase only	5	N
10	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Kutztown ""Nix Besser"" White Birch Beer, 24 Oz. Bottles (Pack of 8)"	$35.95	$35.95	Sold & shipped by Kauffman's Fruit Farm & Market Free delivery		5	N
11	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Lagunitas IPA, 12 pack, 12 fl oz"				In-store purchase only	5	N
12	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Dos Equis Lager Especial, 6 pack, 12 fl oz bottles"				In-store purchase only	5	N
13	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Heineken Lager, 12 pack, 12 fl ozcans"				In-store purchase only	5	N
14	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Run Wild Session IPA and Cerveza Atletica Light Copper Lager Mixed Case, Low-Calorie, Award Winning, 12 fl oz, Pack of 12"	$27.99	$27.99	Sold & shipped by Athletic Brewing Company Free delivery		5	N
15	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Guinness Draught Stout, 4 pack, 14.9 fl oz Cans"				In-store purchase only	0	N
16	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Great Value Root Beer, 8 fl oz, 6 count"	$1.64	$1.64	Free pickup today		4.5	N
17	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Mug Caffeine-Free Root Beer, 20 Fl. Oz."	$1.88	$1.88	Free pickup today		5	N
18	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Smirnoff Ice Variety Fun Pack, 12 pack, 12 fl oz Cans"				In-store purchase only	4	N
19	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"21st Amendment Hell or High Watermelon Wheat Beer, 6 pack, 12 fl oz"				In-store purchase only	0	N
20	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	New Belgium Voodoo Ranger Imperial IPA 6PK 12oz Bottles				In-store purchase only	5	N
21	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Budweiser Chelada Beer, 25 fl. oz. Can, 5% ABV"				In-store purchase only	5	N
22	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Schweppes 1783 Tahitian Lime Ginger Beer, 6.32 fluid ounce glass bottles, 4 pack"				In-store purchase only	0	N
23	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Heineken Lager, 18 pack, 12 fl oz cans"				In-store purchase only	5	N
24	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Rolling Rock Extra Pale Beer, 12 Pack 12 fl. oz. Cans, 4.6% ABV"				In-store purchase only	0	N
25	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Corona Extra Mexican Lager Beer, 3 pk 24 fl oz Cans, 4.6% ABV"				In-store purchase only	0	N
26	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Mickeys Fine Malt Liquor Ale Beer, 12 Pack, 12 fl. oz. Bottles, 5.6% ABV"				In-store purchase only	0	N
27	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Firestone 805 Blond Ale, 12 pack, 12 fl oz"				In-store purchase only	5	N
28	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Upside Dawn Golden Ale and Cerveza Atletica Light Copper Lager Mixed Case, Low-Calorie, Award Winning, 12 fl oz, Pack of 12"	$27.99	$27.99	Sold & shipped by Athletic Brewing Company Free delivery		0	N
29	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Upside Dawn Golden Ale and Cerveza Atletica Light Copper Lager Mixed Case, Low-Calorie, Award Winning, 12 fl oz, Pack of 24"	$53.98	$53.98	Sold & shipped by Athletic Brewing Company Free delivery		0	N
30	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Bundaberg Ginger Beer, 375 Ml (Pack of 6)"	$63.99	$63.99	Pro sellerSold & shipped by shopGourmet.com Free delivery		0	N
31	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Miller High Life American Lager Beer, Beer, 32 FL OZ Bottle, 4.6% ABV"				In-store purchase only	0	N
32	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	Craft Beer Kit | Hefeweizen	$44.99	$44.99	Sold & shipped by CRAFT A BREW LLC Free delivery		0	N
33	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	Beer Bong by True	$30.55	$30.55	Sold & shipped by SlickBlue Free delivery		0	N
34	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Sierra Nevada Torpedo Extra IPA, 12 pack, 12 fl oz"				In-store purchase only	4.5	N
35	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Sierra Nevada Pale Ale, 6 pack, 12 fl oz"				In-store purchase only	0	N
36	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Kirin Ichiban Premium Beer, 6 Pack 12 fl. oz. Bottles, 4.5% ABV"	$60.00	$60.00			0	N
37	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Molson Canadian Lager Beer, 24 Pack, 12 fl. oz. Bottles, 5% ABV"				Out of stock	0	N
38	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	"Blue Moon Belgian White Wheat Beer, Craft Beer, Beer 24 Pack, 12 FL OZ Bottles, 5.4% ABV"				Out of stock	4.5	N
39	6	beer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=beer	Sierra Nevada Torpedo Extra IPA Beer 12-12 fl. oz. Cans				Out of stock	0	N
0	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Natural Ice Beer, 12 Pack 12 fl. oz. Cans, 5.9% ABV"				In-store purchase only	0	N
1	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Heineken Lager, 6 pack, 12 fl oz bottles"				In-store purchase only	0	N
2	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Kutztown ""Nix Besser"" White Birch Beer, 24 Oz. Bottles (Pack of 4)"	$22.85	$22.85	"Sold & shipped by WinCrest Bulk Foods, Inc Free delivery"		0	N
3	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	Pennsylvania Dutch Birch Beer 12 oz. (24 Cans)	$42.99	$42.99	"Sold & shipped by M & M Trading of PA, llc Free delivery"		0	N
4	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Sierra Nevada Pale Ale, 12 pack, 12 fl oz Cans"				In-store purchase only	5	N
5	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcholic Beer - Cerveza Atletica Light Copper Lager, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 24"	$53.98	$53.98	Sold & shipped by Athletic Brewing Company Free delivery		0	N
6	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Elysian Brewing Mix Pack, 12 Pack 12 fl. oz. Cans"				In-store purchase only	0	N
7	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Heineken Light Lager, 12 pack, 12 fl oz bottles"				In-store purchase only	3	N
8	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Tecate Beer, 3 pack, 24 fl oz Cans"				In-store purchase only	0	N
9	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	Pennsylvania Dutch Diet Birch Beer 12 oz. (24 Cans)	$42.99	$42.99	"Sold & shipped by M & M Trading of PA, llc Free delivery"		0	N
10	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"HO SCALE Miniature ""If You Like Beer You'll Love Schlitz The Beer That Made Milwaukee Famous"" Vintage Billboard"	$15.31	$15.31	"Sold & shipped by Modellbahn Ott Hobbies, Inc. Free delivery"		0	N
11	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Mush-Mouth Oatmeal Stout, Beer Making Ingredient Extract Kit"	$35.96	$35.96	Sold & shipped by Jasper's Homebrew Supply Co Free delivery		0	N
12	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"BPONG Official Beer Pong Kit World Series of Beer Pong (WSOBP) 2 Racks, 22 Cups & 2 Balls"	$29.99	$29.99	Sold & shipped by BoozinGear Free delivery		0	N
13	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	Pabst Hard Coffee 4/11 C				In-store purchase only	5	N
14	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"O'Doul's Premium Golden Non-Alcoholic Brew, 6 Pack 12 fl. oz. Bottles, 0.5% ABV"				In-store purchase only	5	N
15	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	ZYTHOS DOUBLE IPA ALE Extract Beer Brewing recipe Homebrew kit Malt hops & grain	$45.24	$45.24	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
16	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	Bravus Non-Alcoholic Beer - Amber Ale - 6-pack	$22.99	$22.99	Sold & shipped by Bravus Brewing Company Free delivery		0	N
17	7	beer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=beer	"Twang Flavored Beer Salt, Lime, 1.4 Ounce Bottles, 24 Count"	$60.11	$60.11	Sold & shipped by Hawks Online Free delivery		0	N
